,property_id,check_in_date,room_id,successful_bookings,capacity,mmm yy,week no,occupancy_rate,property_name,is_weekend
348,19561,2022-05-04,RT2,21,45,May 22,19,47.0,Atliq Blu,0
349,19563,2022-05-04,RT2,20,45,May 22,19,44.0,Atliq Palace,0
350,16559,2022-05-04,RT1,21,30,May 22,19,70.0,Atliq Exotica,0
351,19562,2022-05-04,RT3,20,29,May 22,19,69.0,Atliq Bay,0
352,19561,2022-05-04,RT3,13,29,May 22,19,45.0,Atliq Blu,0
353,18562,2022-05-04,RT3,16,29,May 22,19,55.0,Atliq Bay,0
354,17558,2022-05-04,RT3,12,27,May 22,19,44.0,Atliq Grands,0
355,17562,2022-05-04,RT3,9,27,May 22,19,33.0,Atliq Bay,0
356,19559,2022-05-04,RT3,14,27,May 22,19,52.0,Atliq Exotica,0
357,16559,2022-05-04,RT3,19,32,May 22,19,59.0,Atliq Exotica,0
358,16558,2022-05-04,RT3,6,8,May 22,19,75.0,Atliq Grands,0
359,18561,2022-05-04,RT3,16,25,May 22,19,64.0,Atliq Blu,0
360,18560,2022-05-04,RT3,17,24,May 22,19,71.0,Atliq City,0
361,17563,2022-05-04,RT3,8,16,May 22,19,50.0,Atliq Palace,0
362,17564,2022-05-04,RT3,8,24,May 22,19,33.0,Atliq Seasons,0
363,16561,2022-05-04,RT3,14,21,May 22,19,67.0,Atliq Blu,0
364,17560,2022-05-04,RT3,14,25,May 22,19,56.0,Atliq City,0
365,18558,2022-05-04,RT3,14,26,May 22,19,54.0,Atliq Grands,0
366,19558,2022-05-04,RT3,9,21,May 22,19,43.0,Atliq Grands,0
367,16560,2022-05-04,RT3,10,20,May 22,19,50.0,Atliq City,0
368,17561,2022-05-04,RT3,10,19,May 22,19,53.0,Atliq Blu,0
369,18559,2022-05-04,RT3,10,23,May 22,19,43.0,Atliq Exotica,0
370,16563,2022-05-04,RT3,12,20,May 22,19,60.0,Atliq Palace,0
371,17559,2022-05-04,RT3,12,16,May 22,19,75.0,Atliq Exotica,0
372,16562,2022-05-04,RT3,11,18,May 22,19,61.0,Atliq Bay,0
373,18563,2022-05-04,RT3,11,23,May 22,19,48.0,Atliq Palace,0
374,19560,2022-05-04,RT3,11,19,May 22,19,58.0,Atliq City,0
375,17562,2022-05-04,RT4,2,6,May 22,19,33.0,Atliq Bay,0
376,19559,2022-05-04,RT4,2,3,May 22,19,67.0,Atliq Exotica,0
377,16558,2022-05-04,RT4,2,3,May 22,19,67.0,Atliq Grands,0
378,18561,2022-05-04,RT4,4,9,May 22,19,44.0,Atliq Blu,0
379,16561,2022-05-04,RT4,5,10,May 22,19,50.0,Atliq Blu,0
380,17560,2022-05-04,RT4,6,13,May 22,19,46.0,Atliq City,0
381,17564,2022-05-04,RT4,9,17,May 22,19,53.0,Atliq Seasons,0
382,18560,2022-05-04,RT4,10,15,May 22,19,67.0,Atliq City,0
383,19560,2022-05-04,RT4,11,16,May 22,19,69.0,Atliq City,0
384,18559,2022-05-04,RT4,8,19,May 22,19,42.0,Atliq Exotica,0
385,17563,2022-05-04,RT4,11,19,May 22,19,58.0,Atliq Palace,0
386,19562,2022-05-04,RT4,8,14,May 22,19,57.0,Atliq Bay,0
387,17559,2022-05-04,RT4,9,14,May 22,19,64.0,Atliq Exotica,0
388,18558,2022-05-04,RT4,11,20,May 22,19,55.0,Atliq Grands,0
389,18562,2022-05-04,RT4,12,20,May 22,19,60.0,Atliq Bay,0
390,18563,2022-05-04,RT4,8,18,May 22,19,44.0,Atliq Palace,0
391,16563,2022-05-04,RT4,12,18,May 22,19,67.0,Atliq Palace,0
392,16559,2022-05-04,RT4,11,18,May 22,19,61.0,Atliq Exotica,0
393,16562,2022-05-04,RT4,3,6,May 22,19,50.0,Atliq Bay,0
394,17558,2022-05-04,RT4,3,6,May 22,19,50.0,Atliq Grands,0
395,19563,2022-05-04,RT4,3,6,May 22,19,50.0,Atliq Palace,0
396,16560,2022-05-04,RT4,3,7,May 22,19,43.0,Atliq City,0
397,19558,2022-05-04,RT4,3,7,May 22,19,43.0,Atliq Grands,0
398,19561,2022-05-04,RT4,3,7,May 22,19,43.0,Atliq Blu,0
399,17561,2022-05-04,RT4,3,4,May 22,19,75.0,Atliq Blu,0
400,16559,2022-05-05,RT1,16,30,May 22,19,53.0,Atliq Exotica,0
401,18560,2022-05-05,RT1,15,30,May 22,19,50.0,Atliq City,0
402,19562,2022-05-05,RT1,19,30,May 22,19,63.0,Atliq Bay,0
403,19563,2022-05-05,RT1,14,30,May 22,19,47.0,Atliq Palace,0
404,17558,2022-05-05,RT1,10,19,May 22,19,53.0,Atliq Grands,0
405,16558,2022-05-05,RT1,12,19,May 22,19,63.0,Atliq Grands,0
406,17560,2022-05-05,RT1,20,40,May 22,19,50.0,Atliq City,0
407,19558,2022-05-05,RT1,18,40,May 22,19,45.0,Atliq Grands,0
408,19560,2022-05-05,RT1,18,26,May 22,19,69.0,Atliq City,0
409,17561,2022-05-05,RT1,15,26,May 22,19,58.0,Atliq Blu,0
410,16560,2022-05-05,RT1,17,34,May 22,19,50.0,Atliq City,0
411,16561,2022-05-05,RT1,13,18,May 22,19,72.0,Atliq Blu,0
412,16562,2022-05-05,RT1,15,31,May 22,19,48.0,Atliq Bay,0
413,16563,2022-05-05,RT1,30,41,May 22,19,73.0,Atliq Palace,0
414,17559,2022-05-05,RT1,21,32,May 22,19,66.0,Atliq Exotica,0
415,17562,2022-05-05,RT1,8,20,May 22,19,40.0,Atliq Bay,0
416,17563,2022-05-05,RT1,18,25,May 22,19,72.0,Atliq Palace,0
417,18558,2022-05-05,RT1,8,15,May 22,19,53.0,Atliq Grands,0
418,18559,2022-05-05,RT1,16,42,May 22,19,38.0,Atliq Exotica,0
419,18561,2022-05-05,RT1,25,33,May 22,19,76.0,Atliq Blu,0
420,18562,2022-05-05,RT1,24,38,May 22,19,63.0,Atliq Bay,0
421,18563,2022-05-05,RT1,14,27,May 22,19,52.0,Atliq Palace,0
422,19559,2022-05-05,RT1,13,24,May 22,19,54.0,Atliq Exotica,0
423,19561,2022-05-05,RT1,17,36,May 22,19,47.0,Atliq Blu,0
424,17564,2022-05-05,RT1,6,16,May 22,19,38.0,Atliq Seasons,0
425,19562,2022-05-05,RT2,15,23,May 22,19,65.0,Atliq Bay,0
426,18563,2022-05-05,RT2,14,29,May 22,19,48.0,Atliq Palace,0
427,17561,2022-05-05,RT2,25,36,May 22,19,69.0,Atliq Blu,0
428,17558,2022-05-05,RT2,29,50,May 22,19,58.0,Atliq Grands,0
429,16562,2022-05-05,RT2,20,43,May 22,19,47.0,Atliq Bay,0
430,16561,2022-05-05,RT2,15,24,May 22,19,62.0,Atliq Blu,0
431,16558,2022-05-05,RT2,13,22,May 22,19,59.0,Atliq Grands,0
432,19560,2022-05-05,RT2,27,38,May 22,19,71.0,Atliq City,0
433,16563,2022-05-05,RT2,25,38,May 22,19,66.0,Atliq Palace,0
434,16559,2022-05-05,RT2,24,41,May 22,19,59.0,Atliq Exotica,0
435,19559,2022-05-05,RT2,23,41,May 22,19,56.0,Atliq Exotica,0
436,19558,2022-05-05,RT2,20,39,May 22,19,51.0,Atliq Grands,0
437,17559,2022-05-05,RT2,26,39,May 22,19,67.0,Atliq Exotica,0
438,16560,2022-05-05,RT2,19,34,May 22,19,56.0,Atliq City,0
439,18562,2022-05-05,RT2,22,34,May 22,19,65.0,Atliq Bay,0
440,18559,2022-05-05,RT2,22,44,May 22,19,50.0,Atliq Exotica,0
441,17563,2022-05-05,RT2,28,44,May 22,19,64.0,Atliq Palace,0
442,17562,2022-05-05,RT2,13,30,May 22,19,43.0,Atliq Bay,0
443,18558,2022-05-05,RT2,15,30,May 22,19,50.0,Atliq Grands,0
444,17564,2022-05-05,RT2,18,40,May 22,19,45.0,Atliq Seasons,0
445,18561,2022-05-05,RT2,26,40,May 22,19,65.0,Atliq Blu,0
446,18560,2022-05-05,RT2,26,40,May 22,19,65.0,Atliq City,0
447,17560,2022-05-05,RT2,20,45,May 22,19,44.0,Atliq City,0
448,19561,2022-05-05,RT2,21,45,May 22,19,47.0,Atliq Blu,0
449,19563,2022-05-05,RT2,22,45,May 22,19,49.0,Atliq Palace,0
450,19563,2022-05-05,RT3,14,29,May 22,19,48.0,Atliq Palace,0
451,19562,2022-05-05,RT3,19,29,May 22,19,66.0,Atliq Bay,0
452,19561,2022-05-05,RT3,14,29,May 22,19,48.0,Atliq Blu,0
453,18562,2022-05-05,RT3,18,29,May 22,19,62.0,Atliq Bay,0
454,17558,2022-05-05,RT3,14,27,May 22,19,52.0,Atliq Grands,0
455,17562,2022-05-05,RT3,11,27,May 22,19,41.0,Atliq Bay,0
456,19559,2022-05-05,RT3,14,27,May 22,19,52.0,Atliq Exotica,0
457,16559,2022-05-05,RT3,20,32,May 22,19,62.0,Atliq Exotica,0
458,16558,2022-05-05,RT3,4,8,May 22,19,50.0,Atliq Grands,0
459,18561,2022-05-05,RT3,15,25,May 22,19,60.0,Atliq Blu,0
460,18560,2022-05-05,RT3,16,24,May 22,19,67.0,Atliq City,0
461,17560,2022-05-05,RT3,13,25,May 22,19,52.0,Atliq City,0
462,16563,2022-05-05,RT3,14,20,May 22,19,70.0,Atliq Palace,0
463,16562,2022-05-05,RT3,9,18,May 22,19,50.0,Atliq Bay,0
464,19558,2022-05-05,RT3,9,21,May 22,19,43.0,Atliq Grands,0
465,16560,2022-05-05,RT3,10,20,May 22,19,50.0,Atliq City,0
466,17559,2022-05-05,RT3,10,16,May 22,19,62.0,Atliq Exotica,0
467,17563,2022-05-05,RT3,10,16,May 22,19,62.0,Atliq Palace,0
468,18559,2022-05-05,RT3,10,23,May 22,19,43.0,Atliq Exotica,0
469,16561,2022-05-05,RT3,12,21,May 22,19,57.0,Atliq Blu,0
470,18558,2022-05-05,RT3,12,26,May 22,19,46.0,Atliq Grands,0
471,19560,2022-05-05,RT3,12,19,May 22,19,63.0,Atliq City,0
472,17564,2022-05-05,RT3,12,24,May 22,19,50.0,Atliq Seasons,0
473,17561,2022-05-05,RT3,11,19,May 22,19,58.0,Atliq Blu,0
474,18563,2022-05-05,RT3,11,23,May 22,19,48.0,Atliq Palace,0
475,19559,2022-05-05,RT4,2,3,May 22,19,67.0,Atliq Exotica,0
476,16558,2022-05-05,RT4,2,3,May 22,19,67.0,Atliq Grands,0
477,16560,2022-05-05,RT4,4,7,May 22,19,57.0,Atliq City,0
478,19561,2022-05-05,RT4,4,7,May 22,19,57.0,Atliq Blu,0
479,18561,2022-05-05,RT4,5,9,May 22,19,56.0,Atliq Blu,0
480,16561,2022-05-05,RT4,6,10,May 22,19,60.0,Atliq Blu,0
481,17560,2022-05-05,RT4,6,13,May 22,19,46.0,Atliq City,0
482,17564,2022-05-05,RT4,7,17,May 22,19,41.0,Atliq Seasons,0
483,18560,2022-05-05,RT4,10,15,May 22,19,67.0,Atliq City,0
484,19560,2022-05-05,RT4,10,16,May 22,19,62.0,Atliq City,0
485,18559,2022-05-05,RT4,8,19,May 22,19,42.0,Atliq Exotica,0
486,17563,2022-05-05,RT4,12,19,May 22,19,63.0,Atliq Palace,0
487,19562,2022-05-05,RT4,9,14,May 22,19,64.0,Atliq Bay,0
488,17559,2022-05-05,RT4,8,14,May 22,19,57.0,Atliq Exotica,0
489,18558,2022-05-05,RT4,11,20,May 22,19,55.0,Atliq Grands,0
490,18562,2022-05-05,RT4,12,20,May 22,19,60.0,Atliq Bay,0
491,18563,2022-05-05,RT4,10,18,May 22,19,56.0,Atliq Palace,0
492,16563,2022-05-05,RT4,12,18,May 22,19,67.0,Atliq Palace,0
493,16559,2022-05-05,RT4,13,18,May 22,19,72.0,Atliq Exotica,0
494,16562,2022-05-05,RT4,3,6,May 22,19,50.0,Atliq Bay,0
495,17558,2022-05-05,RT4,3,6,May 22,19,50.0,Atliq Grands,0
496,17562,2022-05-05,RT4,3,6,May 22,19,50.0,Atliq Bay,0
497,19563,2022-05-05,RT4,3,6,May 22,19,50.0,Atliq Palace,0
498,19558,2022-05-05,RT4,3,7,May 22,19,43.0,Atliq Grands,0
499,17561,2022-05-05,RT4,3,4,May 22,19,75.0,Atliq Blu,0
500,16559,2022-05-06,RT1,21,30,May 22,19,70.0,Atliq Exotica,0
501,18560,2022-05-06,RT1,20,30,May 22,19,67.0,Atliq City,0
502,19562,2022-05-06,RT1,18,30,May 22,19,60.0,Atliq Bay,0
503,19563,2022-05-06,RT1,15,30,May 22,19,50.0,Atliq Palace,0
504,17558,2022-05-06,RT1,9,19,May 22,19,47.0,Atliq Grands,0
505,16558,2022-05-06,RT1,10,19,May 22,19,53.0,Atliq Grands,0
506,17560,2022-05-06,RT1,18,40,May 22,19,45.0,Atliq City,0
507,19558,2022-05-06,RT1,18,40,May 22,19,45.0,Atliq Grands,0
508,19560,2022-05-06,RT1,17,26,May 22,19,65.0,Atliq City,0
509,17561,2022-05-06,RT1,16,26,May 22,19,62.0,Atliq Blu,0
510,16560,2022-05-06,RT1,19,34,May 22,19,56.0,Atliq City,0
511,16561,2022-05-06,RT1,12,18,May 22,19,67.0,Atliq Blu,0
512,16562,2022-05-06,RT1,14,31,May 22,19,45.0,Atliq Bay,0
513,16563,2022-05-06,RT1,23,41,May 22,19,56.0,Atliq Palace,0
514,17559,2022-05-06,RT1,19,32,May 22,19,59.0,Atliq Exotica,0
515,17562,2022-05-06,RT1,8,20,May 22,19,40.0,Atliq Bay,0
516,17563,2022-05-06,RT1,14,25,May 22,19,56.0,Atliq Palace,0
517,18558,2022-05-06,RT1,7,15,May 22,19,47.0,Atliq Grands,0
518,18559,2022-05-06,RT1,18,42,May 22,19,43.0,Atliq Exotica,0
519,18561,2022-05-06,RT1,23,33,May 22,19,70.0,Atliq Blu,0
520,18562,2022-05-06,RT1,24,38,May 22,19,63.0,Atliq Bay,0
521,18563,2022-05-06,RT1,12,27,May 22,19,44.0,Atliq Palace,0
522,19559,2022-05-06,RT1,14,24,May 22,19,58.0,Atliq Exotica,0
523,19561,2022-05-06,RT1,20,36,May 22,19,56.0,Atliq Blu,0
524,17564,2022-05-06,RT1,7,16,May 22,19,44.0,Atliq Seasons,0
525,19562,2022-05-06,RT2,18,23,May 22,19,78.0,Atliq Bay,0
526,18563,2022-05-06,RT2,15,29,May 22,19,52.0,Atliq Palace,0
527,17561,2022-05-06,RT2,20,36,May 22,19,56.0,Atliq Blu,0
528,17558,2022-05-06,RT2,29,50,May 22,19,58.0,Atliq Grands,0
529,16562,2022-05-06,RT2,24,43,May 22,19,56.0,Atliq Bay,0
530,16561,2022-05-06,RT2,14,24,May 22,19,58.0,Atliq Blu,0
531,16558,2022-05-06,RT2,15,22,May 22,19,68.0,Atliq Grands,0
532,19560,2022-05-06,RT2,22,38,May 22,19,58.0,Atliq City,0
533,16563,2022-05-06,RT2,27,38,May 22,19,71.0,Atliq Palace,0
534,16559,2022-05-06,RT2,23,41,May 22,19,56.0,Atliq Exotica,0
535,19559,2022-05-06,RT2,20,41,May 22,19,49.0,Atliq Exotica,0
536,19558,2022-05-06,RT2,14,39,May 22,19,36.0,Atliq Grands,0
537,17559,2022-05-06,RT2,25,39,May 22,19,64.0,Atliq Exotica,0
538,16560,2022-05-06,RT2,18,34,May 22,19,53.0,Atliq City,0
539,18562,2022-05-06,RT2,26,34,May 22,19,76.0,Atliq Bay,0
540,18559,2022-05-06,RT2,20,44,May 22,19,45.0,Atliq Exotica,0
541,17563,2022-05-06,RT2,28,44,May 22,19,64.0,Atliq Palace,0
542,17562,2022-05-06,RT2,12,30,May 22,19,40.0,Atliq Bay,0
543,18558,2022-05-06,RT2,17,30,May 22,19,57.0,Atliq Grands,0
544,17564,2022-05-06,RT2,18,40,May 22,19,45.0,Atliq Seasons,0
545,18561,2022-05-06,RT2,23,40,May 22,19,58.0,Atliq Blu,0
546,18560,2022-05-06,RT2,24,40,May 22,19,60.0,Atliq City,0
547,17560,2022-05-06,RT2,22,45,May 22,19,49.0,Atliq City,0
548,19561,2022-05-06,RT2,24,45,May 22,19,53.0,Atliq Blu,0
549,19563,2022-05-06,RT2,23,45,May 22,19,51.0,Atliq Palace,0
550,19563,2022-05-06,RT3,14,29,May 22,19,48.0,Atliq Palace,0
551,19562,2022-05-06,RT3,20,29,May 22,19,69.0,Atliq Bay,0
552,19561,2022-05-06,RT3,13,29,May 22,19,45.0,Atliq Blu,0
553,18562,2022-05-06,RT3,21,29,May 22,19,72.0,Atliq Bay,0
554,17558,2022-05-06,RT3,12,27,May 22,19,44.0,Atliq Grands,0
555,17562,2022-05-06,RT3,10,27,May 22,19,37.0,Atliq Bay,0
556,19559,2022-05-06,RT3,13,27,May 22,19,48.0,Atliq Exotica,0
557,16559,2022-05-06,RT3,20,32,May 22,19,62.0,Atliq Exotica,0
558,16558,2022-05-06,RT3,5,8,May 22,19,62.0,Atliq Grands,0
559,18561,2022-05-06,RT3,17,25,May 22,19,68.0,Atliq Blu,0
560,16563,2022-05-06,RT3,15,20,May 22,19,75.0,Atliq Palace,0
561,17561,2022-05-06,RT3,13,19,May 22,19,68.0,Atliq Blu,0
562,19560,2022-05-06,RT3,13,19,May 22,19,68.0,Atliq City,0
563,18558,2022-05-06,RT3,14,26,May 22,19,54.0,Atliq Grands,0
564,18560,2022-05-06,RT3,14,24,May 22,19,58.0,Atliq City,0
565,16562,2022-05-06,RT3,9,18,May 22,19,50.0,Atliq Bay,0
566,18559,2022-05-06,RT3,9,23,May 22,19,39.0,Atliq Exotica,0
567,17563,2022-05-06,RT3,10,16,May 22,19,62.0,Atliq Palace,0
568,19558,2022-05-06,RT3,10,21,May 22,19,48.0,Atliq Grands,0
569,17564,2022-05-06,RT3,10,24,May 22,19,42.0,Atliq Seasons,0
570,16561,2022-05-06,RT3,12,21,May 22,19,57.0,Atliq Blu,0
571,17560,2022-05-06,RT3,12,25,May 22,19,48.0,Atliq City,0
572,18563,2022-05-06,RT3,12,23,May 22,19,52.0,Atliq Palace,0
573,16560,2022-05-06,RT3,11,20,May 22,19,55.0,Atliq City,0
574,17559,2022-05-06,RT3,11,16,May 22,19,69.0,Atliq Exotica,0
575,17562,2022-05-06,RT4,2,6,May 22,19,33.0,Atliq Bay,0
576,19559,2022-05-06,RT4,2,3,May 22,19,67.0,Atliq Exotica,0
577,16558,2022-05-06,RT4,2,3,May 22,19,67.0,Atliq Grands,0
578,16560,2022-05-06,RT4,4,7,May 22,19,57.0,Atliq City,0
579,18561,2022-05-06,RT4,4,9,May 22,19,44.0,Atliq Blu,0
580,17560,2022-05-06,RT4,5,13,May 22,19,38.0,Atliq City,0
581,16561,2022-05-06,RT4,6,10,May 22,19,60.0,Atliq Blu,0
582,17564,2022-05-06,RT4,7,17,May 22,19,41.0,Atliq Seasons,0
583,18560,2022-05-06,RT4,9,15,May 22,19,60.0,Atliq City,0
584,19560,2022-05-06,RT4,9,16,May 22,19,56.0,Atliq City,0
585,18559,2022-05-06,RT4,9,19,May 22,19,47.0,Atliq Exotica,0
586,17563,2022-05-06,RT4,12,19,May 22,19,63.0,Atliq Palace,0
587,19562,2022-05-06,RT4,8,14,May 22,19,57.0,Atliq Bay,0
588,17559,2022-05-06,RT4,8,14,May 22,19,57.0,Atliq Exotica,0
589,18558,2022-05-06,RT4,11,20,May 22,19,55.0,Atliq Grands,0
590,18562,2022-05-06,RT4,14,20,May 22,19,70.0,Atliq Bay,0
591,18563,2022-05-06,RT4,9,18,May 22,19,50.0,Atliq Palace,0
592,16563,2022-05-06,RT4,11,18,May 22,19,61.0,Atliq Palace,0
593,16559,2022-05-06,RT4,11,18,May 22,19,61.0,Atliq Exotica,0
594,16562,2022-05-06,RT4,3,6,May 22,19,50.0,Atliq Bay,0
595,17558,2022-05-06,RT4,3,6,May 22,19,50.0,Atliq Grands,0
596,19563,2022-05-06,RT4,3,6,May 22,19,50.0,Atliq Palace,0
597,19558,2022-05-06,RT4,3,7,May 22,19,43.0,Atliq Grands,0
598,19561,2022-05-06,RT4,3,7,May 22,19,43.0,Atliq Blu,0
599,17561,2022-05-06,RT4,3,4,May 22,19,75.0,Atliq Blu,0
600,19563,2022-05-07,RT3,20,29,May 22,19,69.0,Atliq Palace,1
601,18560,2022-05-07,RT1,28,30,May 22,19,93.0,Atliq City,1
602,19562,2022-05-07,RT1,28,30,May 22,19,93.0,Atliq Bay,1
603,19563,2022-05-07,RT1,21,30,May 22,19,70.0,Atliq Palace,1
604,17558,2022-05-07,RT1,15,19,May 22,19,79.0,Atliq Grands,1
605,16558,2022-05-07,RT1,17,19,May 22,19,89.0,Atliq Grands,1
606,17560,2022-05-07,RT1,31,40,May 22,19,78.0,Atliq City,1
607,19558,2022-05-07,RT1,22,40,May 22,19,55.0,Atliq Grands,1
608,19560,2022-05-07,RT1,26,26,May 22,19,100.0,Atliq City,1
609,17561,2022-05-07,RT1,22,26,May 22,19,85.0,Atliq Blu,1
610,16560,2022-05-07,RT1,26,34,May 22,19,76.0,Atliq City,1
611,16561,2022-05-07,RT1,15,18,May 22,19,83.0,Atliq Blu,1
612,16562,2022-05-07,RT1,25,31,May 22,19,81.0,Atliq Bay,1
613,16563,2022-05-07,RT1,37,41,May 22,19,90.0,Atliq Palace,1
614,17559,2022-05-07,RT1,29,32,May 22,19,91.0,Atliq Exotica,1
615,17562,2022-05-07,RT1,13,20,May 22,19,65.0,Atliq Bay,1
616,17563,2022-05-07,RT1,21,25,May 22,19,84.0,Atliq Palace,1
617,18558,2022-05-07,RT1,11,15,May 22,19,73.0,Atliq Grands,1
618,18559,2022-05-07,RT1,22,42,May 22,19,52.0,Atliq Exotica,1
619,18561,2022-05-07,RT1,28,33,May 22,19,85.0,Atliq Blu,1
620,18562,2022-05-07,RT1,33,38,May 22,19,87.0,Atliq Bay,1
621,18563,2022-05-07,RT1,20,27,May 22,19,74.0,Atliq Palace,1
622,19559,2022-05-07,RT1,18,24,May 22,19,75.0,Atliq Exotica,1
623,19561,2022-05-07,RT1,26,36,May 22,19,72.0,Atliq Blu,1
624,17564,2022-05-07,RT1,9,16,May 22,19,56.0,Atliq Seasons,1
625,19562,2022-05-07,RT2,22,23,May 22,19,96.0,Atliq Bay,1
626,18563,2022-05-07,RT2,20,29,May 22,19,69.0,Atliq Palace,1
627,17561,2022-05-07,RT2,30,36,May 22,19,83.0,Atliq Blu,1
628,17558,2022-05-07,RT2,39,50,May 22,19,78.0,Atliq Grands,1
629,16562,2022-05-07,RT2,31,43,May 22,19,72.0,Atliq Bay,1
630,16561,2022-05-07,RT2,21,24,May 22,19,88.0,Atliq Blu,1
631,16558,2022-05-07,RT2,18,22,May 22,19,82.0,Atliq Grands,1
632,19560,2022-05-07,RT2,33,38,May 22,19,87.0,Atliq City,1
633,16563,2022-05-07,RT2,37,38,May 22,19,97.0,Atliq Palace,1
634,16559,2022-05-07,RT2,36,41,May 22,19,88.0,Atliq Exotica,1
635,19559,2022-05-07,RT2,28,41,May 22,19,68.0,Atliq Exotica,1
636,19558,2022-05-07,RT2,23,39,May 22,19,59.0,Atliq Grands,1
637,17559,2022-05-07,RT2,33,39,May 22,19,85.0,Atliq Exotica,1
638,16560,2022-05-07,RT2,24,34,May 22,19,71.0,Atliq City,1
639,18562,2022-05-07,RT2,28,34,May 22,19,82.0,Atliq Bay,1
640,18559,2022-05-07,RT2,28,44,May 22,19,64.0,Atliq Exotica,1
641,17563,2022-05-07,RT2,39,44,May 22,19,89.0,Atliq Palace,1
642,17562,2022-05-07,RT2,16,30,May 22,19,53.0,Atliq Bay,1
643,18558,2022-05-07,RT2,22,30,May 22,19,73.0,Atliq Grands,1
644,17564,2022-05-07,RT2,21,40,May 22,19,52.0,Atliq Seasons,1
645,18561,2022-05-07,RT2,40,40,May 22,19,100.0,Atliq Blu,1
646,18560,2022-05-07,RT2,38,40,May 22,19,95.0,Atliq City,1
647,17560,2022-05-07,RT2,31,45,May 22,19,69.0,Atliq City,1
648,19561,2022-05-07,RT2,34,45,May 22,19,76.0,Atliq Blu,1
649,19563,2022-05-07,RT2,31,45,May 22,19,69.0,Atliq Palace,1
650,16559,2022-05-07,RT1,28,30,May 22,19,93.0,Atliq Exotica,1
651,19562,2022-05-07,RT3,26,29,May 22,19,90.0,Atliq Bay,1
652,19561,2022-05-07,RT3,22,29,May 22,19,76.0,Atliq Blu,1
653,18562,2022-05-07,RT3,29,29,May 22,19,100.0,Atliq Bay,1
654,17558,2022-05-07,RT3,19,27,May 22,19,70.0,Atliq Grands,1
655,17562,2022-05-07,RT3,16,27,May 22,19,59.0,Atliq Bay,1
656,19559,2022-05-07,RT3,20,27,May 22,19,74.0,Atliq Exotica,1
657,16559,2022-05-07,RT3,28,32,May 22,19,88.0,Atliq Exotica,1
658,16558,2022-05-07,RT3,7,8,May 22,19,88.0,Atliq Grands,1
659,17560,2022-05-07,RT3,18,25,May 22,19,72.0,Atliq City,1
660,18561,2022-05-07,RT3,21,25,May 22,19,84.0,Atliq Blu,1
661,16561,2022-05-07,RT3,20,21,May 22,19,95.0,Atliq Blu,1
662,16563,2022-05-07,RT3,17,20,May 22,19,85.0,Atliq Palace,1
663,17561,2022-05-07,RT3,19,19,May 22,19,100.0,Atliq Blu,1
664,18558,2022-05-07,RT3,19,26,May 22,19,73.0,Atliq Grands,1
665,18560,2022-05-07,RT3,20,24,May 22,19,83.0,Atliq City,1
666,18563,2022-05-07,RT3,18,23,May 22,19,78.0,Atliq Palace,1
667,19560,2022-05-07,RT3,16,19,May 22,19,84.0,Atliq City,1
668,17563,2022-05-07,RT3,15,16,May 22,19,94.0,Atliq Palace,1
669,18559,2022-05-07,RT3,15,23,May 22,19,65.0,Atliq Exotica,1
670,17564,2022-05-07,RT3,15,24,May 22,19,62.0,Atliq Seasons,1
671,16560,2022-05-07,RT3,14,20,May 22,19,70.0,Atliq City,1
672,16562,2022-05-07,RT3,14,18,May 22,19,78.0,Atliq Bay,1
673,17559,2022-05-07,RT3,14,16,May 22,19,88.0,Atliq Exotica,1
674,19558,2022-05-07,RT3,12,21,May 22,19,57.0,Atliq Grands,1
675,19559,2022-05-07,RT4,2,3,May 22,19,67.0,Atliq Exotica,1
676,16562,2022-05-07,RT4,4,6,May 22,19,67.0,Atliq Bay,1
677,19558,2022-05-07,RT4,4,7,May 22,19,57.0,Atliq Grands,1
678,17561,2022-05-07,RT4,4,4,May 22,19,100.0,Atliq Blu,1
679,16560,2022-05-07,RT4,5,7,May 22,19,71.0,Atliq City,1
680,17558,2022-05-07,RT4,5,6,May 22,19,83.0,Atliq Grands,1
681,19561,2022-05-07,RT4,5,7,May 22,19,71.0,Atliq Blu,1
682,19563,2022-05-07,RT4,5,6,May 22,19,83.0,Atliq Palace,1
683,16561,2022-05-07,RT4,9,10,May 22,19,90.0,Atliq Blu,1
684,17560,2022-05-07,RT4,10,13,May 22,19,77.0,Atliq City,1
685,18561,2022-05-07,RT4,8,9,May 22,19,89.0,Atliq Blu,1
686,17564,2022-05-07,RT4,12,17,May 22,19,71.0,Atliq Seasons,1
687,18560,2022-05-07,RT4,14,15,May 22,19,93.0,Atliq City,1
688,19560,2022-05-07,RT4,16,16,May 22,19,100.0,Atliq City,1
689,18559,2022-05-07,RT4,13,19,May 22,19,68.0,Atliq Exotica,1
690,17563,2022-05-07,RT4,16,19,May 22,19,84.0,Atliq Palace,1
691,19562,2022-05-07,RT4,13,14,May 22,19,93.0,Atliq Bay,1
692,17559,2022-05-07,RT4,14,14,May 22,19,100.0,Atliq Exotica,1
693,18558,2022-05-07,RT4,15,20,May 22,19,75.0,Atliq Grands,1
694,18562,2022-05-07,RT4,19,20,May 22,19,95.0,Atliq Bay,1
695,18563,2022-05-07,RT4,12,18,May 22,19,67.0,Atliq Palace,1
696,16563,2022-05-07,RT4,15,18,May 22,19,83.0,Atliq Palace,1
